"","X1","UID","iso2","iso3","code3","FIPS","Admin2","Lat","Combined_Key","Date","Case","Long","Country/Region","Province/State"
"4326",200457,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-07,0,-73.81684712,"US","New York"
"4327",200458,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-08,0,-73.81684712,"US","New York"
"4328",200459,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-09,0,-73.81684712,"US","New York"
"4329",200460,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-10,0,-73.81684712,"US","New York"
"4330",200461,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-11,0,-73.81684712,"US","New York"
"4331",200462,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-12,0,-73.81684712,"US","New York"
"4332",200463,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-13,0,-73.81684712,"US","New York"
"4333",200464,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-14,0,-73.81684712,"US","New York"
"4334",200465,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-15,0,-73.81684712,"US","New York"
"4335",200466,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-16,0,-73.81684712,"US","New York"
"4336",200467,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-17,0,-73.81684712,"US","New York"
"4337",200468,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-18,0,-73.81684712,"US","New York"
"4338",200469,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-19,0,-73.81684712,"US","New York"
"4339",200470,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-20,0,-73.81684712,"US","New York"
"4340",200471,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-21,0,-73.81684712,"US","New York"
"4341",200472,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-22,0,-73.81684712,"US","New York"
"4342",200473,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-23,0,-73.81684712,"US","New York"
"4343",200474,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-24,0,-73.81684712,"US","New York"
"4344",200475,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-25,0,-73.81684712,"US","New York"
"4345",200476,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-26,0,-73.81684712,"US","New York"
"4346",200477,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-27,0,-73.81684712,"US","New York"
"4347",200478,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-28,0,-73.81684712,"US","New York"
"4348",200479,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-29,0,-73.81684712,"US","New York"
"4349",200480,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-30,0,-73.81684712,"US","New York"
"4350",200481,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-03-31,0,-73.81684712,"US","New York"
"4351",200482,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-01,0,-73.81684712,"US","New York"
"4352",200483,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-02,0,-73.81684712,"US","New York"
"4353",200484,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-03,0,-73.81684712,"US","New York"
"4354",200485,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-04,0,-73.81684712,"US","New York"
"4355",200486,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-05,0,-73.81684712,"US","New York"
"4356",200487,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-06,0,-73.81684712,"US","New York"
"4357",200488,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-07,0,-73.81684712,"US","New York"
"4358",200489,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-08,0,-73.81684712,"US","New York"
"4359",200490,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-09,0,-73.81684712,"US","New York"
"4360",200491,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-10,0,-73.81684712,"US","New York"
"4361",200492,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-11,0,-73.81684712,"US","New York"
"4362",200493,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-12,0,-73.81684712,"US","New York"
"4363",200494,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-13,0,-73.81684712,"US","New York"
"4364",200495,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-14,0,-73.81684712,"US","New York"
"4365",200496,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-15,0,-73.81684712,"US","New York"
"4366",200497,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-16,0,-73.81684712,"US","New York"
"4367",200498,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-17,0,-73.81684712,"US","New York"
"4368",200499,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-18,0,-73.81684712,"US","New York"
"4369",200500,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-19,0,-73.81684712,"US","New York"
"4370",200501,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-20,0,-73.81684712,"US","New York"
"4371",200502,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-21,0,-73.81684712,"US","New York"
"4372",200503,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-22,0,-73.81684712,"US","New York"
"4373",200504,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-23,0,-73.81684712,"US","New York"
"4374",200505,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-24,0,-73.81684712,"US","New York"
"4375",200506,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-25,0,-73.81684712,"US","New York"
"4376",200507,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-26,0,-73.81684712,"US","New York"
"4377",200508,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-27,0,-73.81684712,"US","New York"
"4378",200509,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-28,0,-73.81684712,"US","New York"
"4379",200510,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-29,0,-73.81684712,"US","New York"
"4380",200511,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-04-30,0,-73.81684712,"US","New York"
"4381",200512,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-05-01,0,-73.81684712,"US","New York"
"4382",200513,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-05-02,0,-73.81684712,"US","New York"
"4383",200514,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-05-03,0,-73.81684712,"US","New York"
"4384",200515,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-05-04,0,-73.81684712,"US","New York"
"4385",200516,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-05-05,0,-73.81684712,"US","New York"
"4386",200517,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-05-06,0,-73.81684712,"US","New York"
"4387",200518,84036081,"US","USA",840,36081,"Queens",40.71088124,"Queens, New York, US",2020-05-07,0,-73.81684712,"US","New York"
"4388",200519,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-01-22,0,-73.51089874,"US","New York"
"4389",200520,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-01-23,0,-73.51089874,"US","New York"
"4390",200521,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-01-24,0,-73.51089874,"US","New York"
"4391",200522,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-01-25,0,-73.51089874,"US","New York"
"4392",200523,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-01-26,0,-73.51089874,"US","New York"
"4393",200524,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-01-27,0,-73.51089874,"US","New York"
"4394",200525,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-01-28,0,-73.51089874,"US","New York"
"4395",200526,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-01-29,0,-73.51089874,"US","New York"
"4396",200527,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-01-30,0,-73.51089874,"US","New York"
"4397",200528,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-01-31,0,-73.51089874,"US","New York"
"4398",200529,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-01,0,-73.51089874,"US","New York"
"4399",200530,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-02,0,-73.51089874,"US","New York"
"4400",200531,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-03,0,-73.51089874,"US","New York"
"4401",200532,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-04,0,-73.51089874,"US","New York"
"4402",200533,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-05,0,-73.51089874,"US","New York"
"4403",200534,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-06,0,-73.51089874,"US","New York"
"4404",200535,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-07,0,-73.51089874,"US","New York"
"4405",200536,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-08,0,-73.51089874,"US","New York"
"4406",200537,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-09,0,-73.51089874,"US","New York"
"4407",200538,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-10,0,-73.51089874,"US","New York"
"4408",200539,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-11,0,-73.51089874,"US","New York"
"4409",200540,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-12,0,-73.51089874,"US","New York"
"4410",200541,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-13,0,-73.51089874,"US","New York"
"4411",200542,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-14,0,-73.51089874,"US","New York"
"4412",200543,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-15,0,-73.51089874,"US","New York"
"4413",200544,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-16,0,-73.51089874,"US","New York"
"4414",200545,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-17,0,-73.51089874,"US","New York"
"4415",200546,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-18,0,-73.51089874,"US","New York"
"4416",200547,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-19,0,-73.51089874,"US","New York"
"4417",200548,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-20,0,-73.51089874,"US","New York"
"4418",200549,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-21,0,-73.51089874,"US","New York"
"4419",200550,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-22,0,-73.51089874,"US","New York"
"4420",200551,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-23,0,-73.51089874,"US","New York"
"4421",200552,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-24,0,-73.51089874,"US","New York"
"4422",200553,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-25,0,-73.51089874,"US","New York"
"4423",200554,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-26,0,-73.51089874,"US","New York"
"4424",200555,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-27,0,-73.51089874,"US","New York"
"4425",200556,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-28,0,-73.51089874,"US","New York"
"4426",200557,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-02-29,0,-73.51089874,"US","New York"
"4427",200558,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-01,0,-73.51089874,"US","New York"
"4428",200559,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-02,0,-73.51089874,"US","New York"
"4429",200560,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-03,0,-73.51089874,"US","New York"
"4430",200561,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-04,0,-73.51089874,"US","New York"
"4431",200562,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-05,0,-73.51089874,"US","New York"
"4432",200563,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-06,0,-73.51089874,"US","New York"
"4433",200564,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-07,0,-73.51089874,"US","New York"
"4434",200565,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-08,0,-73.51089874,"US","New York"
"4435",200566,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-09,0,-73.51089874,"US","New York"
"4436",200567,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-10,0,-73.51089874,"US","New York"
"4437",200568,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-11,0,-73.51089874,"US","New York"
"4438",200569,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-12,0,-73.51089874,"US","New York"
"4439",200570,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-13,0,-73.51089874,"US","New York"
"4440",200571,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-14,0,-73.51089874,"US","New York"
"4441",200572,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-15,0,-73.51089874,"US","New York"
"4442",200573,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-16,0,-73.51089874,"US","New York"
"4443",200574,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-17,1,-73.51089874,"US","New York"
"4444",200575,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-18,4,-73.51089874,"US","New York"
"4445",200576,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-19,4,-73.51089874,"US","New York"
"4446",200577,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-20,8,-73.51089874,"US","New York"
"4447",200578,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-21,20,-73.51089874,"US","New York"
"4448",200579,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-22,20,-73.51089874,"US","New York"
"4449",200580,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-23,20,-73.51089874,"US","New York"
"4450",200581,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-24,33,-73.51089874,"US","New York"
"4451",200582,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-25,33,-73.51089874,"US","New York"
"4452",200583,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-26,44,-73.51089874,"US","New York"
"4453",200584,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-27,44,-73.51089874,"US","New York"
"4454",200585,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-28,51,-73.51089874,"US","New York"
"4455",200586,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-29,51,-73.51089874,"US","New York"
"4456",200587,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-30,52,-73.51089874,"US","New York"
"4457",200588,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-03-31,54,-73.51089874,"US","New York"
"4458",200589,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-01,55,-73.51089874,"US","New York"
"4459",200590,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-02,60,-73.51089874,"US","New York"
"4460",200591,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-03,67,-73.51089874,"US","New York"
"4461",200592,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-04,67,-73.51089874,"US","New York"
"4462",200593,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-05,74,-73.51089874,"US","New York"
"4463",200594,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-06,74,-73.51089874,"US","New York"
"4464",200595,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-07,88,-73.51089874,"US","New York"
"4465",200596,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-08,88,-73.51089874,"US","New York"
"4466",200597,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-09,102,-73.51089874,"US","New York"
"4467",200598,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-10,102,-73.51089874,"US","New York"
"4468",200599,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-11,102,-73.51089874,"US","New York"
"4469",200600,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-12,102,-73.51089874,"US","New York"
"4470",200601,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-13,113,-73.51089874,"US","New York"
"4471",200602,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-14,140,-73.51089874,"US","New York"
"4472",200603,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-15,140,-73.51089874,"US","New York"
"4473",200604,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-16,140,-73.51089874,"US","New York"
"4474",200605,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-17,150,-73.51089874,"US","New York"
"4475",200606,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-18,164,-73.51089874,"US","New York"
"4476",200607,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-19,186,-73.51089874,"US","New York"
"4477",200608,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-20,186,-73.51089874,"US","New York"
"4478",200609,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-21,186,-73.51089874,"US","New York"
"4479",200610,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-22,202,-73.51089874,"US","New York"
"4480",200611,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-23,191,-73.51089874,"US","New York"
"4481",200612,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-24,198,-73.51089874,"US","New York"
"4482",200613,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-25,221,-73.51089874,"US","New York"
"4483",200614,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-26,242,-73.51089874,"US","New York"
"4484",200615,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-27,246,-73.51089874,"US","New York"
"4485",200616,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-28,250,-73.51089874,"US","New York"
"4486",200617,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-29,262,-73.51089874,"US","New York"
"4487",200618,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-04-30,287,-73.51089874,"US","New York"
"4488",200619,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-05-01,298,-73.51089874,"US","New York"
"4489",200620,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-05-02,311,-73.51089874,"US","New York"
"4490",200621,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-05-03,322,-73.51089874,"US","New York"
"4491",200622,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-05-04,337,-73.51089874,"US","New York"
"4492",200623,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-05-05,339,-73.51089874,"US","New York"
"4493",200624,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-05-06,347,-73.51089874,"US","New York"
"4494",200625,84036083,"US","USA",840,36083,"Rensselaer",42.71348136,"Rensselaer, New York, US",2020-05-07,367,-73.51089874,"US","New York"
"4495",200626,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-01-22,0,-74.14808598,"US","New York"
"4496",200627,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-01-23,0,-74.14808598,"US","New York"
"4497",200628,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-01-24,0,-74.14808598,"US","New York"
"4498",200629,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-01-25,0,-74.14808598,"US","New York"
"4499",200630,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-01-26,0,-74.14808598,"US","New York"
"4500",200631,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-01-27,0,-74.14808598,"US","New York"
"4501",200632,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-01-28,0,-74.14808598,"US","New York"
"4502",200633,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-01-29,0,-74.14808598,"US","New York"
"4503",200634,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-01-30,0,-74.14808598,"US","New York"
"4504",200635,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-01-31,0,-74.14808598,"US","New York"
"4505",200636,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-01,0,-74.14808598,"US","New York"
"4506",200637,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-02,0,-74.14808598,"US","New York"
"4507",200638,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-03,0,-74.14808598,"US","New York"
"4508",200639,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-04,0,-74.14808598,"US","New York"
"4509",200640,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-05,0,-74.14808598,"US","New York"
"4510",200641,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-06,0,-74.14808598,"US","New York"
"4511",200642,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-07,0,-74.14808598,"US","New York"
"4512",200643,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-08,0,-74.14808598,"US","New York"
"4513",200644,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-09,0,-74.14808598,"US","New York"
"4514",200645,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-10,0,-74.14808598,"US","New York"
"4515",200646,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-11,0,-74.14808598,"US","New York"
"4516",200647,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-12,0,-74.14808598,"US","New York"
"4517",200648,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-13,0,-74.14808598,"US","New York"
"4518",200649,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-14,0,-74.14808598,"US","New York"
"4519",200650,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-15,0,-74.14808598,"US","New York"
"4520",200651,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-16,0,-74.14808598,"US","New York"
"4521",200652,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-17,0,-74.14808598,"US","New York"
"4522",200653,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-18,0,-74.14808598,"US","New York"
"4523",200654,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-19,0,-74.14808598,"US","New York"
"4524",200655,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-20,0,-74.14808598,"US","New York"
"4525",200656,84036085,"US","USA",840,36085,"Richmond",40.58582155,"Richmond, New York, US",2020-02-21,0,-74.14808598,"US","New York"
