"","Date","Case"
"7043",2020-02-13,0
"7044",2020-02-14,0
"7045",2020-02-15,0
"7046",2020-02-16,0
"7047",2020-02-17,0
"7048",2020-02-18,0
"7049",2020-02-19,0
"7050",2020-02-20,0
"7051",2020-02-21,0
"7052",2020-02-22,0
"7053",2020-02-23,0
"7054",2020-02-24,0
"7055",2020-02-25,0
"7056",2020-02-26,0
"7057",2020-02-27,0
"7058",2020-02-28,0
"7059",2020-02-29,0
"7060",2020-03-01,0
"7061",2020-03-02,0
"7062",2020-03-03,0
"7063",2020-03-04,0
"7064",2020-03-05,0
"7065",2020-03-06,0
"7066",2020-03-07,0
"7067",2020-03-08,0
"7068",2020-03-09,0
"7069",2020-03-10,0
"7070",2020-03-11,0
"7071",2020-03-12,0
"7072",2020-03-13,0
"7073",2020-03-14,0
"7074",2020-03-15,0
"7075",2020-03-16,0
"7076",2020-03-17,1
"7077",2020-03-18,1
"7078",2020-03-19,2
"7079",2020-03-20,2
"7080",2020-03-21,2
"7081",2020-03-22,2
"7082",2020-03-23,2
"7083",2020-03-24,4
"7084",2020-03-25,4
"7085",2020-03-26,7
"7086",2020-03-27,7
"7087",2020-03-28,7
"7088",2020-03-29,8
"7089",2020-03-30,8
"7090",2020-03-31,8
"7091",2020-04-01,10
"7092",2020-04-02,14
"7093",2020-04-03,15
"7094",2020-04-04,18
"7095",2020-04-05,22
"7096",2020-04-06,23
"7097",2020-04-07,23
"7098",2020-04-08,27
"7099",2020-04-09,29
"7100",2020-04-10,30
"7101",2020-04-11,31
"7102",2020-04-12,31
"7103",2020-04-13,31
"7104",2020-04-14,32
"7105",2020-04-15,42
"7106",2020-04-16,42
"7107",2020-04-17,44
"7108",2020-04-18,44
"7109",2020-04-19,44
"7110",2020-04-20,44
"7111",2020-04-21,44
"7112",2020-04-22,44
"7113",2020-04-23,41
"7114",2020-04-24,43
"7115",2020-04-25,57
"7116",2020-04-26,59
"7117",2020-04-27,63
"7118",2020-04-28,63
"7119",2020-04-29,65
"7120",2020-04-30,67
"7121",2020-05-01,68
"7122",2020-05-02,69
"7123",2020-05-03,69
"7124",2020-05-04,69
"7125",2020-05-05,70
"7126",2020-05-06,70
"7127",2020-05-07,71
"7128",2020-05-08,73
"7129",2020-05-09,75
"7130",2020-05-10,77
"7131",2020-05-11,77
"7132",2020-05-12,77
"7133",2020-05-13,77
"7134",2020-05-14,77
"7135",2020-05-15,77
"7136",2020-05-16,78
"7137",2020-05-17,78
"7138",2020-01-22,0
"7139",2020-01-23,0
"7140",2020-01-24,0
"7141",2020-01-25,0
"7142",2020-01-26,0
"7143",2020-01-27,0
"7144",2020-01-28,0
"7145",2020-01-29,0
"7146",2020-01-30,0
"7147",2020-01-31,0
"7148",2020-02-01,0
"7149",2020-02-02,0
"7150",2020-02-03,0
"7151",2020-02-04,0
"7152",2020-02-05,0
"7153",2020-02-06,0
"7154",2020-02-07,0
"7155",2020-02-08,0
"7156",2020-02-09,0
"7157",2020-02-10,0
"7158",2020-02-11,0
"7159",2020-02-12,0
"7160",2020-02-13,0
"7161",2020-02-14,0
"7162",2020-02-15,0
"7163",2020-02-16,0
"7164",2020-02-17,0
"7165",2020-02-18,0
"7166",2020-02-19,0
"7167",2020-02-20,0
"7168",2020-02-21,0
"7169",2020-02-22,0
"7170",2020-02-23,0
"7171",2020-02-24,0
"7172",2020-02-25,0
"7173",2020-02-26,0
"7174",2020-02-27,0
"7175",2020-02-28,0
"7176",2020-02-29,0
"7177",2020-03-01,0
"7178",2020-03-02,0
"7179",2020-03-03,0
"7180",2020-03-04,0
"7181",2020-03-05,0
"7182",2020-03-06,0
"7183",2020-03-07,0
"7184",2020-03-08,0
"7185",2020-03-09,0
"7186",2020-03-10,0
"7187",2020-03-11,0
"7188",2020-03-12,0
"7189",2020-03-13,0
"7190",2020-03-14,0
"7191",2020-03-15,0
"7192",2020-03-16,0
"7193",2020-03-17,0
"7194",2020-03-18,0
"7195",2020-03-19,0
"7196",2020-03-20,0
"7197",2020-03-21,0
"7198",2020-03-22,0
"7199",2020-03-23,0
"7200",2020-03-24,0
"7201",2020-03-25,0
"7202",2020-03-26,0
"7203",2020-03-27,0
"7204",2020-03-28,0
"7205",2020-03-29,0
"7206",2020-03-30,0
"7207",2020-03-31,0
"7208",2020-04-01,0
"7209",2020-04-02,1
"7210",2020-04-03,1
"7211",2020-04-04,1
"7212",2020-04-05,1
"7213",2020-04-06,1
"7214",2020-04-07,1
"7215",2020-04-08,1
"7216",2020-04-09,1
"7217",2020-04-10,2
"7218",2020-04-11,2
"7219",2020-04-12,2
"7220",2020-04-13,4
"7221",2020-04-14,6
"7222",2020-04-15,6
"7223",2020-04-16,7
"7224",2020-04-17,8
"7225",2020-04-18,9
"7226",2020-04-19,9
"7227",2020-04-20,10
"7228",2020-04-21,10
"7229",2020-04-22,11
"7230",2020-04-23,11
"7231",2020-04-24,11
"7232",2020-04-25,16
"7233",2020-04-26,17
"7234",2020-04-27,17
"7235",2020-04-28,17
"7236",2020-04-29,17
"7237",2020-04-30,18
"7238",2020-05-01,18
"7239",2020-05-02,18
"7240",2020-05-03,19
"7241",2020-05-04,19
"7242",2020-05-05,19
"7243",2020-05-06,19
"7244",2020-05-07,19
"7245",2020-05-08,20
"7246",2020-05-09,20
"7247",2020-05-10,21
"7248",2020-05-11,21
"7249",2020-05-12,21
"7250",2020-05-13,22
"7251",2020-05-14,22
"7252",2020-05-15,22
"7253",2020-05-16,22
"7254",2020-05-17,23
"7255",2020-01-22,0
"7256",2020-01-23,0
"7257",2020-01-24,0
"7258",2020-01-25,0
"7259",2020-01-26,0
"7260",2020-01-27,0
"7261",2020-01-28,0
"7262",2020-01-29,0
"7263",2020-01-30,0
"7264",2020-01-31,0
"7265",2020-02-01,0
"7266",2020-02-02,0
"7267",2020-02-03,0
"7268",2020-02-04,0
"7269",2020-02-05,0
"7270",2020-02-06,0
"7271",2020-02-07,0
"7272",2020-02-08,0
"7273",2020-02-09,0
"7274",2020-02-10,0
"7275",2020-02-11,0
"7276",2020-02-12,0
"7277",2020-02-13,0
"7278",2020-02-14,0
"7279",2020-02-15,0
"7280",2020-02-16,0
"7281",2020-02-17,0
"7282",2020-02-18,0
"7283",2020-02-19,0
"7284",2020-02-20,0
"7285",2020-02-21,0
"7286",2020-02-22,0
"7287",2020-02-23,0
"7288",2020-02-24,0
"7289",2020-02-25,0
"7290",2020-02-26,0
"7291",2020-02-27,0
"7292",2020-02-28,0
"7293",2020-02-29,0
"7294",2020-03-01,0
"7295",2020-03-02,0
"7296",2020-03-03,0
"7297",2020-03-04,0
"7298",2020-03-05,0
"7299",2020-03-06,0
"7300",2020-03-07,0
"7301",2020-03-08,0
"7302",2020-03-09,0
"7303",2020-03-10,0
"7304",2020-03-11,0
"7305",2020-03-12,0
"7306",2020-03-13,0
"7307",2020-03-14,0
"7308",2020-03-15,0
"7309",2020-03-16,0
"7310",2020-03-17,0
"7311",2020-03-18,0
"7312",2020-03-19,0
"7313",2020-03-20,0
"7314",2020-03-21,0
"7315",2020-03-22,0
"7316",2020-03-23,0
"7317",2020-03-24,0
"7318",2020-03-25,0
"7319",2020-03-26,0
"7320",2020-03-27,0
"7321",2020-03-28,0
"7322",2020-03-29,0
"7323",2020-03-30,0
"7324",2020-03-31,0
"7325",2020-04-01,0
"7326",2020-04-02,0
"7327",2020-04-03,0
"7328",2020-04-04,0
"7329",2020-04-05,0
"7330",2020-04-06,0
"7331",2020-04-07,0
"7332",2020-04-08,0
"7333",2020-04-09,0
"7334",2020-04-10,0
"7335",2020-04-11,0
"7336",2020-04-12,0
"7337",2020-04-13,0
"7338",2020-04-14,0
"7339",2020-04-15,0
"7340",2020-04-16,0
"7341",2020-04-17,0
"7342",2020-04-18,0
"7343",2020-04-19,0
"7344",2020-04-20,0
"7345",2020-04-21,0
"7346",2020-04-22,0
"7347",2020-04-23,0
"7348",2020-04-24,0
"7349",2020-04-25,0
"7350",2020-04-26,0
"7351",2020-04-27,0
"7352",2020-04-28,0
"7353",2020-04-29,0
"7354",2020-04-30,0
"7355",2020-05-01,0
"7356",2020-05-02,0
"7357",2020-05-03,0
"7358",2020-05-04,0
"7359",2020-05-05,0
"7360",2020-05-06,0
"7361",2020-05-07,0
"7362",2020-05-08,0
"7363",2020-05-09,0
"7364",2020-05-10,0
"7365",2020-05-11,0
"7366",2020-05-12,0
"7367",2020-05-13,0
"7368",2020-05-14,0
"7369",2020-05-15,0
"7370",2020-05-16,0
"7371",2020-05-17,0
"7372",2020-01-22,0
"7373",2020-01-23,0
"7374",2020-01-24,0
"7375",2020-01-25,0
"7376",2020-01-26,0
"7377",2020-01-27,0
"7378",2020-01-28,0
"7379",2020-01-29,0
"7380",2020-01-30,0
"7381",2020-01-31,0
"7382",2020-02-01,0
"7383",2020-02-02,0
"7384",2020-02-03,0
"7385",2020-02-04,0
"7386",2020-02-05,0
"7387",2020-02-06,0
"7388",2020-02-07,0
"7389",2020-02-08,0
"7390",2020-02-09,0
"7391",2020-02-10,0
"7392",2020-02-11,0
"7393",2020-02-12,0
"7394",2020-02-13,0
"7395",2020-02-14,0
"7396",2020-02-15,0
"7397",2020-02-16,0
"7398",2020-02-17,0
"7399",2020-02-18,0
"7400",2020-02-19,0
"7401",2020-02-20,0
"7402",2020-02-21,0
"7403",2020-02-22,0
"7404",2020-02-23,0
"7405",2020-02-24,0
"7406",2020-02-25,0
"7407",2020-02-26,0
"7408",2020-02-27,0
"7409",2020-02-28,0
"7410",2020-02-29,0
"7411",2020-03-01,0
"7412",2020-03-02,0
"7413",2020-03-03,0
"7414",2020-03-04,0
"7415",2020-03-05,0
"7416",2020-03-06,0
"7417",2020-03-07,0
"7418",2020-03-08,0
"7419",2020-03-09,0
"7420",2020-03-10,0
"7421",2020-03-11,0
"7422",2020-03-12,0
"7423",2020-03-13,0
"7424",2020-03-14,25
"7425",2020-03-15,0
"7426",2020-03-16,0
"7427",2020-03-17,0
"7428",2020-03-18,0
"7429",2020-03-19,18
"7430",2020-03-20,449
"7431",2020-03-21,0
"7432",2020-03-22,23
"7433",2020-03-23,107
"7434",2020-03-24,0
"7435",2020-03-25,0
"7436",2020-03-26,0
"7437",2020-03-27,0
"7438",2020-03-28,0
"7439",2020-03-29,0
"7440",2020-03-30,0
"7441",2020-03-31,0
"7442",2020-04-01,0
"7443",2020-04-02,0
"7444",2020-04-03,0
"7445",2020-04-04,0
"7446",2020-04-05,0
"7447",2020-04-06,0
"7448",2020-04-07,0
"7449",2020-04-08,0
"7450",2020-04-09,0
"7451",2020-04-10,0
"7452",2020-04-11,0
"7453",2020-04-12,0
"7454",2020-04-13,0
"7455",2020-04-14,0
"7456",2020-04-15,0
"7457",2020-04-16,0
"7458",2020-04-17,0
"7459",2020-04-18,0
"7460",2020-04-19,0
"7461",2020-04-20,0
"7462",2020-04-21,0
"7463",2020-04-22,0
"7464",2020-04-23,0
"7465",2020-04-24,0
"7466",2020-04-25,0
"7467",2020-04-26,0
"7468",2020-04-27,0
"7469",2020-04-28,0
"7470",2020-04-29,0
"7471",2020-04-30,0
"7472",2020-05-01,0
"7473",2020-05-02,0
"7474",2020-05-03,0
"7475",2020-05-04,0
"7476",2020-05-05,0
"7477",2020-05-06,0
"7478",2020-05-07,0
"7479",2020-05-08,0
"7480",2020-05-09,0
"7481",2020-05-10,0
"7482",2020-05-11,0
"7483",2020-05-12,0
"7484",2020-05-13,0
"7485",2020-05-14,0
"7486",2020-05-15,0
"7487",2020-05-16,0
"7488",2020-05-17,0
